id,title,date,time,location,category,price,image,description,organizer,capacity,registered,link1,link2,link3,created_at,updated_at,image_file,password,link_name1,link_name2,link_name3,start_date,end_date,image_thumbnail,image_medium,image_full,organizer_name,organizer_phone,video_url,event_dates,location_link,contact,show_title_on_billboard,storage_path,genre,image_position_x,image_position_y,image_micro,user_id,venue_id,venue_name,venue_custom_link,scope,views,address,group_id
359,"스윙프렌즈 26년 1학기 강습 안내",2026-02-02,,스윙타임,club,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1768447066608_34bu4/full.webp,"스윙프렌즈의 26년 1학기 정규강습 안내 입니다.",익명,,0,https://www.swingfriends.com/27,,,"2026-01-15 03:17:47.501+00","2026-01-15 03:17:47.637359+00",,,신청하기,,,2026-02-02,2026-02-02,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1768447066608_34bu4/thumbnail.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1768447066608_34bu4/medium.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1768447066608_34bu4/full.webp,,,"",,"",,t,event-posters/1768447066608_34bu4,정규강습,0,0,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1768447066608_34bu4/micro.webp,5b74f796-1cb7-4cf6-aa44-6c7162bac9a9,f8fae3b6-ffac-4dbf-a0c2-1bd46618bac7,스윙타임,,domestic,48,,
512,"발보아 금요소셜",2026-01-02,19:30:00,인더무드신림,social,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-schedules/10/508e4c9e-b180-4c0f-aa98-3e99562a147a/full/1767089083078_78ycu.webp,"발보아 금요일 소셜

디제이 영이

주전부리 상시제공(필라이트,과자3종)
원하시는 음식,술 가져오셔서 편하게 드세요

10시 이후에는 도란도란 배달음식주문 뒤풀이~
",,,0,https://litt.ly/dreambal,,,"2025-12-30 10:04:43.778314+00","2026-01-01 10:03:49.558525+00",,,사전신청7천원,,,,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-schedules/10/508e4c9e-b180-4c0f-aa98-3e99562a147a/thumbnails/1767089083078_78ycu.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-schedules/10/508e4c9e-b180-4c0f-aa98-3e99562a147a/medium/1767089083078_78ycu.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-schedules/10/508e4c9e-b180-4c0f-aa98-3e99562a147a/full/1767089083078_78ycu.webp,,,,,,,t,,,0,0,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-schedules/10/508e4c9e-b180-4c0f-aa98-3e99562a147a/micro/1767089083078_78ycu.webp,508e4c9e-b180-4c0f-aa98-3e99562a147a,ee614dff-22bc-4ee4-9a44-368c3fd51e80,인더무드신림,,domestic,0,"서울 관악구 남부순환로 1552 3층",10
513,"화경 DJ 쓴귤",2026-02-10,,"경성홀(신촌)",social,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767256230352_advxa/schedules/1770698933289_v3o2g/full.webp,"",,,0,https://.,,,"2026-02-10 04:48:53.845734+00","2026-02-13 05:24:14.582812+00",,,,,,,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767256230352_advxa/schedules/1770698933289_v3o2g/thumbnails.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767256230352_advxa/schedules/1770698933289_v3o2g/medium.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767256230352_advxa/schedules/1770698933289_v3o2g/full.webp,,,,,,,t,,,0,0,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767256230352_advxa/schedules/1770698933289_v3o2g/micro.webp,b3c11164-3039-42f1-ae53-f0fb1952f969,bd89ece3-90d2-45d2-919d-dc47574bf9ed,"경성홀(신촌)",,domestic,6,"서울 마포구 신촌로16길 30 지하 1층",2
514,"토요일 사보이 DJ 정양",2026-01-10,,사보이볼룸,social,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767256230352_advxa/schedules/1767700502024_yyw3x/full.webp,"",,,0,,,,"2026-01-06 11:55:02.413721+00","2026-01-21 04:54:31.691688+00",,,,,,,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767256230352_advxa/schedules/1767700502024_yyw3x/thumbnails.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767256230352_advxa/schedules/1767700502024_yyw3x/medium.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767256230352_advxa/schedules/1767700502024_yyw3x/full.webp,,,,,,,t,,,0,0,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767256230352_advxa/schedules/1767700502024_yyw3x/micro.webp,b3c11164-3039-42f1-ae53-f0fb1952f969,59bc5e78-8208-4c7a-b529-56c4421942c5,사보이볼룸,,domestic,1,"서울 관악구 남부순환로 2036 ESPA빌딩 지하1층",2
515,발보아소셜,2025-12-28,19:00:00,인더무드신림,social,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-schedules/10/508e4c9e-b180-4c0f-aa98-3e99562a147a/full/1766832340784_ksveq.webp,"[48회 7주차 드림발일정]

🩷49회 강습신청도 받고있답니다🩷

🌻금요일엔드림발!🌻
🍂일요일도드림발!🍂

💜48회 7주차 일정안내💜
날짜 : 2025년 12월28일 일요일
장소 : 인더무드신림
디제이 : 베리굿맨(19:30~21:30)

16:00~19:00 초급,초중급,중급 강습
19:00 소셜시작

[이벤트없이 소셜이 쭉 이어집니다🥰]
홀딩왕이벤트는 카페에서 진행중입니다!
참가하고 금드림 티켓 획득 고고!

플리마켓 - 하울,상상

꿈속같은 발보아 커뮤니티
#드림발 에 초대합니다.

#드림발 #발보아 #스윙댄스 #서울취미 #일요일취미 #댄스동호회 
#신림댄스 #발보아동호회 #드림발소셜 #취미추천 #직장인취미
#친구만들기 #8090동호회 #동네친구",,,0,https://cafe.naver.com/dreambal/35622,,,"2025-12-27 10:45:41.453794+00","2025-12-27 13:51:04.350816+00",,,"48회 7주차 드림발일정",,,,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-schedules/10/508e4c9e-b180-4c0f-aa98-3e99562a147a/thumbnails/1766832340784_ksveq.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-schedules/10/508e4c9e-b180-4c0f-aa98-3e99562a147a/medium/1766832340784_ksveq.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-schedules/10/508e4c9e-b180-4c0f-aa98-3e99562a147a/full/1766832340784_ksveq.webp,,,,,,,t,,,0,0,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-schedules/10/508e4c9e-b180-4c0f-aa98-3e99562a147a/micro/1766832340784_ksveq.webp,508e4c9e-b180-4c0f-aa98-3e99562a147a,,인더무드신림,,domestic,0,"서울 관악구 남부순환로 1552 3층",10
516,일탐DJ호두,2026-01-04,,스윙타임,social,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767256230352_advxa/schedules/1767436640871_b6qlt/full.webp,"",,,0,,,,"2026-01-03 10:37:21.43932+00","2026-01-21 04:54:31.691688+00",,,,,,,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767256230352_advxa/schedules/1767436640871_b6qlt/thumbnails.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767256230352_advxa/schedules/1767436640871_b6qlt/medium.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767256230352_advxa/schedules/1767436640871_b6qlt/full.webp,,,,,,,t,,,0,0,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767256230352_advxa/schedules/1767436640871_b6qlt/micro.webp,b3c11164-3039-42f1-ae53-f0fb1952f969,f8fae3b6-ffac-4dbf-a0c2-1bd46618bac7,스윙타임,,domestic,1,"서울 강남구 선릉로93길 50 지하1층",2
499,"BG Band | 빅애플 라이브 소셜",2026-02-19,20:00:00,"빅애플(남부터미널)",event,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1770081910890_k9v53/schedules/1770082334618_17lrp/full.webp,"2/19 목요일 PM 8~
팝업워크샵 8:00-8:50
라이브 시작 9:00 -",,,0,https://forms.gle/2FV3gVNhP7X54xDJ8,,,"2026-02-03 01:32:13.72439+00","2026-02-10 12:39:06.320479+00",,,신청폼,,,,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1770081910890_k9v53/schedules/1770082334618_17lrp/thumbnails.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1770081910890_k9v53/schedules/1770082334618_17lrp/medium.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1770081910890_k9v53/schedules/1770082334618_17lrp/full.webp,,,,,,,t,,"파티,라이브밴드",0,0,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1770081910890_k9v53/schedules/1770082334618_17lrp/micro.webp,1367502c-4ab3-4296-8eef-98c3fafd1439,5367979a-a042-4729-a94c-73465d95f577,"빅애플(남부터미널)",,domestic,39,"서울 서초구 남부순환로 2457 지하1층 1호 빅애플",44
648,"시옷x피치봉 버니합 팀원 모집",2026-02-23,20:00,"시옷쓰기 연습실",class,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-events/1771372867969_zinph/full.webp,"시옷x피치봉 버니합에서 팀원을 모집 합니다.(2/23 월 시작!)
6주간 진행되는 린디합 패턴 클래스입니다.
신청: https://buly.kr/3j9iU5L",,,0,https://cafe.naver.com/f-e/cafes/10342583/articles/155764,,,"2026-02-18 00:01:08.629122+00","2026-02-18 00:01:08.629122+00",,,"스윙패밀리 카페",,,2026-02-23,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-events/1771372867969_zinph/thumbnail.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-events/1771372867969_zinph/medium.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-events/1771372867969_zinph/full.webp,,,,,,,t,social-events/1771372867969_zinph,팀원모집,0,0,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-events/1771372867969_zinph/micro.webp,b3c11164-3039-42f1-ae53-f0fb1952f969,,"시옷쓰기 연습실",,domestic,23,,
518,"(토) BAT Social Time(DJ 데미안)",2026-01-24,19:30:00,"인더무드(신림)",social,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767851154650_8k3s2/schedules/1768288546083_dxzwi/full.webp,"[소셜 안내]
▪︎일시 : 2026.01.24(토) 19:30부터
▪︎장소 : 인더무드신림 북욱 화양연화 @inthemoodsillim
▪︎DJ : 데미안

DJ 데미안과 함께!",,,0,,,,"2026-01-13 07:15:40.120714+00","2026-01-24 05:37:24.076777+00",,,,,,,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767851154650_8k3s2/schedules/1768288546083_dxzwi/thumbnails.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767851154650_8k3s2/schedules/1768288546083_dxzwi/medium.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767851154650_8k3s2/schedules/1768288546083_dxzwi/full.webp,,,,,,,t,,,0,0,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767851154650_8k3s2/schedules/1768288546083_dxzwi/micro.webp,188be5dc-c8d0-4a3f-b7f4-76e147f9ed85,ee614dff-22bc-4ee4-9a44-368c3fd51e80,"인더무드(신림)",,domestic,4,"서울 관악구 남부순환로 1552 3층",35
519,"스윙프렌즈 정모",,,"해피홀 홍대",swing-bar,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-schedules/null/b3c11164-3039-42f1-ae53-f0fb1952f969/full/1766662960401_3649z.webp,"",,,0,,,,"2025-12-23 09:49:25.975076+00","2025-12-25 11:42:40.778645+00",,,,,,,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-schedules/null/b3c11164-3039-42f1-ae53-f0fb1952f969/thumbnails/1766662960401_3649z.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-schedules/null/b3c11164-3039-42f1-ae53-f0fb1952f969/medium/1766662960401_3649z.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-schedules/null/b3c11164-3039-42f1-ae53-f0fb1952f969/full/1766662960401_3649z.webp,,,,,,,t,,,0,0,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-schedules/null/b3c11164-3039-42f1-ae53-f0fb1952f969/micro/1766662960401_3649z.webp,b3c11164-3039-42f1-ae53-f0fb1952f969,a7ac8b58-ccd5-4867-926f-c928d5e6c64b,"해피홀 홍대",,domestic,0,"서울 서대문구 명물길 37 지1층",
371,"루비의 팔뤄트레이닝 클래스 [2월반]",2026-02-11,,"더그라운즈 연습실",class,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1768935300307_7lrtu/full.webp,"루비의 팔뤄트레이닝 클래스 [2월반]
2026 다시 돌아온 루비의 팔뤄트레이닝 수업입니다💗 
팔뤄들의 필수 항목 스위블 레벨을 2주로 나눠서 천천히 자세히 연습해보고 거기서 나오는 베이직에대해 자세히 알아보며 내몸의 움직임도 체크해보기도하고 다시금 다듬어보고 그것을 또 반복 연습해보는 트레이닝 수업입니다. 마지막 수업은 베리에이션 풋웍 수업으로 진행됩니다. 수업은 하드 트레이닝으로 진행됩니다🔥

(강습장소로 인하여 인원이 제한됩니다.)


강습 커리큘럼 🌙

1주차 ’스위블‘ 스텝이 이뤄지는 움직임 대한 이해

2주차 ‘스위블’ 리듬 & 플로우 더하기

3주차  ‘턴’ 베이직




★2월반 팔뤄 트레이닝★

2/11 (수), 2/25 (수), 3/4 (수)



☺︎ 강습 장소 :  

 사당 더 그라운즈 연습실 A홀
  
  <서울특별시 서초구 효령로2길 10 지하>


☺︎ 강습 시간 : 8-10시 2시간 수업 
                     


☺︎ 강습료 : 초수강은 9만 
                 재수강 또는 엔에잇 6만
                  

☺︎ 강습대상 : 스윙아웃 가능한 댄서

☺︎ 카카오톡 문의 : solji14",익명,,0,"",,,"2026-01-20 18:55:00.759+00","2026-01-20 18:55:00.918486+00",,,"",,,2026-02-11,2026-03-04,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1768935300307_7lrtu/thumbnail.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1768935300307_7lrtu/medium.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1768935300307_7lrtu/full.webp,관리자,,"","[""2026-02-11"", ""2026-02-25"", ""2026-03-04""]","",,t,event-posters/1768935300307_7lrtu,린디합,0,0,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1768935300307_7lrtu/micro.webp,b3c11164-3039-42f1-ae53-f0fb1952f969,766270f8-8d32-494e-964d-0738ef7bdb2e,"더그라운즈 연습실",,domestic,43,,
638,"DJ tc_dances | 청주 파스텔 스윙 소셜 (DJ TC)",2026-02-21,19:30,스몰스파라다이스,social,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-events/1771340275161_wmixp/full.webp,"2026.02.21. 토. 스몰스파라다이스 저녁 7시 30분 DJ tc_dances",,,0,https://www.instagram.com/p/DU0MIrGkuZe/,,,"2026-02-17 14:57:56.008069+00","2026-02-17 14:57:56.008069+00",,,스윙프렌즈,,,2026-02-21,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-events/1771340275161_wmixp/thumbnail.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-events/1771340275161_wmixp/medium.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-events/1771340275161_wmixp/full.webp,,,,,,,t,social-events/1771340275161_wmixp,"DJ,소셜",0,0,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-events/1771340275161_wmixp/micro.webp,b3c11164-3039-42f1-ae53-f0fb1952f969,0ea3d516-5740-4fc3-ac6d-cfd0d23d02a4,스몰스파라다이스,,domestic,10,,2
520,"(토) BAT Social Time(DJ 파인)",2026-01-31,19:30:00,인더무드신림,social,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767851154650_8k3s2/schedules/1768288615525_lqjoz/full.webp,"[소셜 안내]
▪︎일시 : 2026.01.31(토) 19:30부터
▪︎장소 : 인더무드신림 북욱 화양연화 @inthemoodsillim
▪︎DJ : 파인

DJ 파인과 함께!",,,0,,,,"2026-01-13 07:16:49.540975+00","2026-01-26 11:08:59.725781+00",,,,,,,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767851154650_8k3s2/schedules/1768288615525_lqjoz/thumbnails.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767851154650_8k3s2/schedules/1768288615525_lqjoz/medium.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767851154650_8k3s2/schedules/1768288615525_lqjoz/full.webp,,,,,,,t,,,0,0,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767851154650_8k3s2/schedules/1768288615525_lqjoz/micro.webp,188be5dc-c8d0-4a3f-b7f4-76e147f9ed85,ee614dff-22bc-4ee4-9a44-368c3fd51e80,인더무드신림,,domestic,3,"서울 관악구 남부순환로 1552 3층",35
656,"DJ 조춘식이 | 토요일 소셜 (DJ 조춘식이)",2026-02-21,19:30,경성홀,social,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1771536220602_cbvvu/full.webp,"토요일 소셜
날짜: 2026년 2월 21일 (토)
DJ: 조춘식이
시간: 19:30 - 23:00
비용: 11,000원",,,0,https://www.instagram.com/kyungsunghall/,,,"2026-02-19 21:20:50.716748+00","2026-02-19 21:20:50.716748+00",,,경성홀,,,2026-02-21,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1771536220602_cbvvu/thumbnail.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1771536220602_cbvvu/medium.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1771536220602_cbvvu/full.webp,,,,,,,t,event-posters/1771536220602_cbvvu,"DJ,소셜",0,0,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1771536220602_cbvvu/micro.webp,b3c11164-3039-42f1-ae53-f0fb1952f969,bd89ece3-90d2-45d2-919d-dc47574bf9ed,"경성홀(신촌)",,domestic,9,,2
699,"3월 우디&날다 <슬라이드> 워크샵",2026-03-20,,"신촌 땡스튜디오 연습실",class,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1772100285981_svapx/full.webp,"<슬라이드>를 주제로 한 솔로재즈와 린디합 워크샵

꾸준히 단단하고 다양하게 확장시키고 있는 슬라이드! 솔로재즈와 린디합에 어떻게 적용시킬 수 있을까요? 슬라이드를 처음 해보는 분부터 좋아하는 분까지 저희를 따라 스텝처럼 자연스럽게 또는 포인트로 넣어보며 움직임을 확장시키고 Jazzy함을 더해봅시다

:: 커리큘럼 (주차별 신청 가능)
1주차 Solo Jazz *올레벨
2주차 Lindy hop *스윙아웃이 가능한 린디하퍼

👀 자세한 내용은 신청링크에서",익명,,0,https://forms.gle/B46AQHRMfgDeAgEM8,,,"2026-02-26 10:04:49.241+00","2026-02-26 10:04:49.704805+00",,,신청링크,,,2026-03-20,2026-03-27,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1772100285981_svapx/thumbnail.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1772100285981_svapx/medium.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1772100285981_svapx/full.webp,,,"","[""2026-03-20"", ""2026-03-27""]","",,t,event-posters/1772100285981_svapx,솔로재즈,0,0,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1772100285981_svapx/micro.webp,a5d4ed01-3489-42b6-b9e2-b01b07e44881,28f9594f-5830-4d86-8b76-588674112e95,"신촌 땡스튜디오 연습실",,domestic,18,"",
633,"DJ 해림 | 해피홀 금요소셜 (DJ 해림)",2026-02-20,20:30,해피홀,social,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-events/1771332357499_6ulzz/full.webp,"02월 20일 금햄DJ를 소개합니다 / DJ: ❤️해림❤️ / DJtime : Pm 8:30 / ₩ 10,000 / 무료라인강습은 -없습니다-",,,0,https://www.instagram.com/p/DU2eJmXEdk4/,,,"2026-02-17 12:45:57.92499+00","2026-02-17 12:45:57.92499+00",,,해피홀,,,2026-02-20,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-events/1771332357499_6ulzz/thumbnail.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-events/1771332357499_6ulzz/medium.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-events/1771332357499_6ulzz/full.webp,,,,,,,t,social-events/1771332357499_6ulzz,"DJ,소셜",0,0,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-events/1771332357499_6ulzz/micro.webp,b3c11164-3039-42f1-ae53-f0fb1952f969,a7ac8b58-ccd5-4867-926f-c928d5e6c64b,"해피홀(신촌)",,domestic,21,,2
262,"월요일 발보아 공부방",2026-01-05,,"인더무드신림 북욱화양연화",class,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/full/1766824684684_r557z7anyne.webp,"누구나 참석 가능!~

빠른 노래에도 편하게! 소셜이 즐거워지는 베이직 다지기",익명,,0,https://cafe.naver.com/dreambal/35626,,,"2025-12-27 08:33:03.373+00","2025-12-27 08:33:03.47274+00",,,신청하기,,,2026-01-05,2026-01-26,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/thumbnail/1766824684684_r557z7anyne.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/medium/1766824684684_r557z7anyne.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/full/1766824684684_r557z7anyne.webp,,,"","[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26""]","",,t,,발보아,0,0,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/micro/1766824684684_r557z7anyne.webp,508e4c9e-b180-4c0f-aa98-3e99562a147a,ee614dff-22bc-4ee4-9a44-368c3fd51e80,인더무드신림,,domestic,9,,
105,"DEEP DIVE",2026-01-09,00:00,"빅애플 스윙바",event,Free,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/full/1766608045356_ctzm9cvd8d.webp,"딥다이브 DEEP DIVE 2026 ✨
💫 쇼 · 클래스 · 컴피티션 · 배틀
그리고 미친 듯이 즐거운 소셜과 잼까지!
상상 그 이상의 재미와 영감,
놓치지 마세요 — 딥다이브 vol.1!
📅 일시 & 장소
2026. 1. 9 (금) – 1.10 (토)
📍 빅애플 스윙바 (서울 서초구 남부순환로 2457)
💥 라인업 (LINE-UP)
네이선(Swing) 베이비슬릭(Hiphop) 재상(House) 와사비(Bebop) 락킹문(Locking) 믹(Tap) 토치(House)
DJs
메이저  아드리안  재상
Full Package: 200,000원 (4시간 클래스 + 파티 포함)
Full Party: 140,000원 (파티 전일 입장)
딥다이브 신청: https://lrl.kr/fGjd7
컴핏: https://lrl.kr/cYyit (10/30 1pm 오픈)
📞 문의 / CONTACT
카카오톡: meti119 (메티)
Instagram DM: @deepdive_swing","",50,0,https://lrl.kr/fGjd7,,,"2025-11-10 14:44:15.851+00","2025-11-10 14:44:38.204+00",,1,신청링크,,,2026-01-09,2026-01-10,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/thumbnail/1766608045356_ctzm9cvd8d.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/medium/1766608045356_ctzm9cvd8d.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/full/1766608045356_ctzm9cvd8d.webp,관리자,111111,"","[""2026-01-09"", ""2026-01-10""]",""," (메티)카카오톡: meti119,  Instagram: @deepdive_swing",t,,"대회,파티,워크샵",0,0,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/micro/1765653500559_f25wmv0f21b.webp,,5367979a-a042-4729-a94c-73465d95f577,"빅애플 스윙바",,domestic,32,,
349,"쉐그 초급 (드림발 49회)",2026-01-18,,"신림 제이엔터 연습실",club,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1767776872428_xxduk/full.webp,"스윙댄스, 발보아 커뮤니티, 드림발(DreamBal)
주말반(일요일) 쉐그 수강생을 모집합니다. 

※신청 후 입금 순으로 마감되오니, 신청하고 바로 입금 부탁 드립니다.

---------------------------
[드림발 쉐그 초급] 
Collegiate Shag Dance를 왕초보도 기초부터 배울 수 있는 초급반입니다.

강사: 굿맨
도우미: 비타,아네트
정원 : 15쌍
장소 : 신림 제이엔터 연습실 
일시: 1월18일,25일,2월1일
         오후4:00~오후5:20
---------------------------

○ 신청 명단은 공개하지 않습니다.
신청하신 분께는 개별 문자를 보내드립니다.

○ 신청이 폭주할 경우, 빠른 답변을 못 드리는 경우가 있습니다. 양해 부탁 드립니다.
신청/입금 완료 하시면 보다 빠른 진행이 가능하며, 순차적으로 안내 문자 드립니다.

○ 강습 신청
https://forms.gle/FgwjWrAbJ7ChBzVT8

>> 문  의
카톡
https://pf.kakao.com/_PjQxdxb
페이스북
https://www.facebook.com/dreambalsillim
네이버카페
https://cafe.naver.com/dreambal",익명,,0,https://forms.gle/FgwjWrAbJ7ChBzVT8,,,"2026-01-07 09:07:53.045+00","2026-01-07 09:07:53.204966+00",,,"쉐그 초급 (드림발 49회)",,,2026-01-18,2026-02-01,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1767776872428_xxduk/thumbnail.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1767776872428_xxduk/medium.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1767776872428_xxduk/full.webp,,,"","[""2026-01-18"", ""2026-01-25"", ""2026-02-01""]","",,t,event-posters/1767776872428_xxduk,정규강습,0,0,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1767776872428_xxduk/micro.webp,508e4c9e-b180-4c0f-aa98-3e99562a147a,,"신림 제이엔터 연습실","",domestic,7,,
